"사고다발지fid","사고다발지id","법정동코드","지점코드","시도시군구명","지점명","사고건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6930437,"2024047","4721010500","47210001  ",경북 영주시1,경북 영주시 가흥동(제2가흥교 부근),4,5,0,4,1,0,128.611642001648,36.807568368870,"{""type"":""Polygon"",""coordinates"":[[[128.61254032,36.80734717],[128.61252306,36.80720625],[128.61247194,36.80707074],[128.61238892,36.80694586],[128.61227721,36.8068364],[128.61214108,36.80674657],[128.61198577,36.80667981],[128.61181725,36.80663871],[128.611642,36.80662483],[128.61146675,36.80663871],[128.61129823,36.80667981],[128.61114292,36.80674657],[128.6110068,36.8068364],[128.61089508,36.80694586],[128.61081207,36.80707074],[128.61076095,36.80720625],[128.61074369,36.80734717],[128.61076095,36.80748809],[128.61081207,36.8076236],[128.61089508,36.80774848],[128.6110068,36.80785794],[128.61114292,36.80794777],[128.61129823,36.80801452],[128.61146675,36.80805563],[128.611642,36.80806951],[128.61181725,36.80805563],[128.61198577,36.80801452],[128.61214108,36.80794777],[128.61227721,36.80785794],[128.61238892,36.80774848],[128.61247194,36.8076236],[128.61252306,36.80748809],[128.61254032,36.80734717]]]}"
6930457,"2024047","4721010500","47210002  ",경북 영주시2,경북 영주시 가흥동(꽃동산회전교차로 부근),4,4,0,4,0,0,128.618844365306,36.814103742821,"{""type"":""Polygon"",""coordinates"":[[[128.61974268,36.81388246],[128.61972542,36.81374155],[128.6196743,36.81360606],[128.61959129,36.81348119],[128.61947957,36.81337173],[128.61934344,36.81328191],[128.61918814,36.81321516],[128.61901962,36.81317406],[128.61884437,36.81316018],[128.61866911,36.81317406],[128.61850059,36.81321516],[128.61834529,36.81328191],[128.61820916,36.81337173],[128.61809744,36.81348119],[128.61801443,36.81360606],[128.61796331,36.81374155],[128.61794605,36.81388246],[128.61796331,36.81402337],[128.61801443,36.81415887],[128.61809744,36.81428374],[128.61820916,36.81439319],[128.61834529,36.81448301],[128.61850059,36.81454976],[128.61866911,36.81459086],[128.61884437,36.81460474],[128.61901962,36.81459086],[128.61918814,36.81454976],[128.61934344,36.81448301],[128.61947957,36.81439319],[128.61959129,36.81428374],[128.6196743,36.81415887],[128.61972542,36.81402337],[128.61974268,36.81388246]]]}"
6930444,"2024047","4729011500","47290001  ",경북 경산시1,경북 경산시 대동(영남대역 대구2호선 부근),4,4,0,4,0,0,128.753026172276,35.835888676002,"{""type"":""Polygon"",""coordinates"":[[[128.75392449,35.83567969],[128.75390723,35.83553698],[128.75385611,35.83539976],[128.75377309,35.8352733],[128.75366138,35.83516245],[128.75352525,35.83507148],[128.75336994,35.83500388],[128.75320142,35.83496226],[128.75302617,35.8349482],[128.75285092,35.83496226],[128.7526824,35.83500388],[128.7525271,35.83507148],[128.75239097,35.83516245],[128.75227925,35.8352733],[128.75219624,35.83539976],[128.75214512,35.83553698],[128.75212786,35.83567969],[128.75214512,35.83582239],[128.75219624,35.83595961],[128.75227925,35.83608608],[128.75239097,35.83619692],[128.7525271,35.83628789],[128.7526824,35.83635549],[128.75285092,35.83639711],[128.75302617,35.83641117],[128.75320142,35.83639711],[128.75336994,35.83635549],[128.75352525,35.83628789],[128.75366138,35.83619692],[128.75377309,35.83608608],[128.75385611,35.83595961],[128.75390723,35.83582239],[128.75392449,35.83567969]]]}"
6930538,"2024047","4812110300","48121001  ",경남 창원시 의창구1,경남 창원시 의창구 서상동(의창사거리 부근),4,5,1,3,1,0,128.619107521522,35.261612680777,"{""type"":""Polygon"",""coordinates"":[[[128.62000584,35.26141087],[128.61998858,35.26126713],[128.61993746,35.26112891],[128.61985444,35.26100153],[128.61974273,35.26088988],[128.6196066,35.26079825],[128.61945129,35.26073016],[128.61928277,35.26068823],[128.61910752,35.26067408],[128.61893227,35.26068823],[128.61876375,35.26073016],[128.61860844,35.26079825],[128.61847232,35.26088988],[128.6183606,35.26100153],[128.61827759,35.26112891],[128.61822647,35.26126713],[128.61820921,35.26141087],[128.61822647,35.26155461],[128.61827759,35.26169282],[128.6183606,35.2618202],[128.61847232,35.26193185],[128.61860844,35.26202348],[128.61876375,35.26209157],[128.61893227,35.26213349],[128.61910752,35.26214765],[128.61928277,35.26213349],[128.61945129,35.26209157],[128.6196066,35.26202348],[128.61974273,35.26193185],[128.61985444,35.2618202],[128.61993746,35.26169282],[128.61998858,35.26155461],[128.62000584,35.26141087]]]}"
6930568,"2024047","4812110400","48121002  ",경남 창원시 의창구2,경남 창원시 의창구 소답동(중동사거리 부근),4,5,1,3,1,0,128.626487312006,35.261859770619,"{""type"":""Polygon"",""coordinates"":[[[128.62738563,35.26165795],[128.62736837,35.26151421],[128.62731725,35.261376],[128.62723423,35.26124862],[128.62712252,35.26113697],[128.62698639,35.26104534],[128.62683108,35.26097725],[128.62666256,35.26093532],[128.62648731,35.26092117],[128.62631206,35.26093532],[128.62614354,35.26097725],[128.62598823,35.26104534],[128.62585211,35.26113697],[128.62574039,35.26124862],[128.62565738,35.261376],[128.62560626,35.26151421],[128.625589,35.26165795],[128.62560626,35.26180169],[128.62565738,35.26193991],[128.62574039,35.26206729],[128.62585211,35.26217894],[128.62598823,35.26227056],[128.62614354,35.26233865],[128.62631206,35.26238058],[128.62648731,35.26239473],[128.62666256,35.26238058],[128.62683108,35.26233865],[128.62698639,35.26227056],[128.62712252,35.26217894],[128.62723423,35.26206729],[128.62731725,35.26193991],[128.62736837,35.26180169],[128.62738563,35.26165795]]]}"
6930537,"2024047","4812312700","48123001  ",경남 창원시 성산구1,경남 창원시 성산구 상남동(상남시장 부근),4,5,0,4,0,1,128.683358030126,35.222005240850,"{""type"":""Polygon"",""coordinates"":[[[128.68425635,35.22180392],[128.68423908,35.22166011],[128.68418797,35.22152182],[128.68410495,35.22139438],[128.68399323,35.22128267],[128.68385711,35.221191],[128.6837018,35.22112288],[128.68353328,35.22108093],[128.68335803,35.22106677],[128.68318278,35.22108093],[128.68301426,35.22112288],[128.68285895,35.221191],[128.68272283,35.22128267],[128.68261111,35.22139438],[128.6825281,35.22152182],[128.68247698,35.22166011],[128.68245971,35.22180392],[128.68247698,35.22194773],[128.6825281,35.22208601],[128.68261111,35.22221346],[128.68272283,35.22232516],[128.68285895,35.22241684],[128.68301426,35.22248495],[128.68318278,35.2225269],[128.68335803,35.22254107],[128.68353328,35.2225269],[128.6837018,35.22248495],[128.68385711,35.22241684],[128.68399323,35.22232516],[128.68410495,35.22221346],[128.68418797,35.22208601],[128.68423908,35.22194773],[128.68425635,35.22180392]]]}"
6930317,"2024047","4812916400","48129001  ",경남 창원시 진해구1,경남 창원시 진해구 용원동(큰집명가돌솥감자탕 용원점 부근),4,5,0,4,1,0,128.815132467171,35.099266516494,"{""type"":""Polygon"",""coordinates"":[[[128.81603078,35.09906672],[128.81601352,35.09892269],[128.8159624,35.0987842],[128.81587939,35.09865656],[128.81576767,35.09854468],[128.81563154,35.09845287],[128.81547624,35.09838465],[128.81530772,35.09834263],[128.81513247,35.09832845],[128.81495721,35.09834263],[128.8147887,35.09838465],[128.81463339,35.09845287],[128.81449726,35.09854468],[128.81438555,35.09865656],[128.81430253,35.0987842],[128.81425141,35.09892269],[128.81423415,35.09906672],[128.81425141,35.09921075],[128.81430253,35.09934925],[128.81438555,35.09947689],[128.81449726,35.09958876],[128.81463339,35.09968057],[128.8147887,35.0997488],[128.81495721,35.09979081],[128.81513247,35.09980499],[128.81530772,35.09979081],[128.81547624,35.0997488],[128.81563154,35.09968057],[128.81576767,35.09958876],[128.81587939,35.09947689],[128.8159624,35.09934925],[128.81601352,35.09921075],[128.81603078,35.09906672]]]}"
6930464,"2024047","4817011900","48170001  ",경남 진주시1,경남 진주시 상대동(진양교사거리 부근),4,5,0,4,1,0,128.100957573101,35.179035244218,"{""type"":""Polygon"",""coordinates"":[[[128.10185589,35.17883446],[128.10183863,35.17869057],[128.10178751,35.17855221],[128.10170449,35.1784247],[128.10159278,35.17831293],[128.10145665,35.17822121],[128.10130134,35.17815305],[128.10113283,35.17811108],[128.10095757,35.17809691],[128.10078232,35.17811108],[128.1006138,35.17815305],[128.1004585,35.17822121],[128.10032237,35.17831293],[128.10021065,35.1784247],[128.10012764,35.17855221],[128.10007652,35.17869057],[128.10005926,35.17883446],[128.10007652,35.17897835],[128.10012764,35.1791167],[128.10021065,35.17924421],[128.10032237,35.17935598],[128.1004585,35.1794477],[128.1006138,35.17951586],[128.10078232,35.17955783],[128.10095757,35.179572],[128.10113283,35.17955783],[128.10130134,35.17951586],[128.10145665,35.1794477],[128.10159278,35.17935598],[128.10170449,35.17924421],[128.10178751,35.1791167],[128.10183863,35.17897835],[128.10185589,35.17883446]]]}"
6930475,"2024047","4817010400","48170002  ",경남 진주시2,경남 진주시 칠암동(강남동사거리 부근),4,5,0,4,1,0,128.087673982275,35.184506428694,"{""type"":""Polygon"",""coordinates"":[[[128.0885723,35.18430557],[128.08855504,35.1841617],[128.08850392,35.18402335],[128.0884209,35.18389584],[128.08830919,35.18378409],[128.08817306,35.18369237],[128.08801775,35.18362422],[128.08784923,35.18358225],[128.08767398,35.18356808],[128.08749873,35.18358225],[128.08733021,35.18362422],[128.08717491,35.18369237],[128.08703878,35.18378409],[128.08692706,35.18389584],[128.08684405,35.18402335],[128.08679293,35.1841617],[128.08677567,35.18430557],[128.08679293,35.18444945],[128.08684405,35.1845878],[128.08692706,35.1847153],[128.08703878,35.18482706],[128.08717491,35.18491878],[128.08733021,35.18498693],[128.08749873,35.18502889],[128.08767398,35.18504307],[128.08784923,35.18502889],[128.08801775,35.18498693],[128.08817306,35.18491878],[128.08830919,35.18482706],[128.0884209,35.1847153],[128.08850392,35.1845878],[128.08855504,35.18444945],[128.0885723,35.18430557]]]}"
6930329,"2024047","4824010800","48240001  ",경남 사천시1,경남 사천시 벌리동(족발먹고하이킥 부근),4,8,0,4,4,0,128.082145835812,34.939018815566,"{""type"":""Polygon"",""coordinates"":[[[128.08304415,34.93882101],[128.08302689,34.9386767],[128.08297577,34.93853793],[128.08289276,34.93841004],[128.08278104,34.93829794],[128.08264491,34.93820595],[128.08248961,34.93813759],[128.08232109,34.93809549],[128.08214584,34.93808128],[128.08197058,34.93809549],[128.08180207,34.93813759],[128.08164676,34.93820595],[128.08151063,34.93829794],[128.08139891,34.93841004],[128.0813159,34.93853793],[128.08126478,34.9386767],[128.08124752,34.93882101],[128.08126478,34.93896533],[128.0813159,34.9391041],[128.08139891,34.93923199],[128.08151063,34.93934408],[128.08164676,34.93943608],[128.08180207,34.93950444],[128.08197058,34.93954653],[128.08214584,34.93956075],[128.08232109,34.93954653],[128.08248961,34.93950444],[128.08264491,34.93943608],[128.08278104,34.93934408],[128.08289276,34.93923199],[128.08297577,34.9391041],[128.08302689,34.93896533],[128.08304415,34.93882101]]]}"
6930378,"2024047","4825010500","48250001  ",경남 김해시1,경남 김해시 대성동(대성동사거리 부근),5,8,1,5,1,1,128.879292152970,35.238815610014,"{""type"":""Polygon"",""coordinates"":[[[128.88019047,35.23861408],[128.88017321,35.2384703],[128.88012209,35.23833204],[128.88003907,35.23820463],[128.87992736,35.23809294],[128.87979123,35.23800129],[128.87963592,35.23793318],[128.87946741,35.23789124],[128.87929215,35.23787708],[128.8791169,35.23789124],[128.87894838,35.23793318],[128.87879308,35.23800129],[128.87865695,35.23809294],[128.87854523,35.23820463],[128.87846222,35.23833204],[128.8784111,35.2384703],[128.87839384,35.23861408],[128.8784111,35.23875786],[128.87846222,35.23889612],[128.87854523,35.23902353],[128.87865695,35.23913521],[128.87879308,35.23922687],[128.87894838,35.23929497],[128.8791169,35.23933691],[128.87929215,35.23935107],[128.87946741,35.23933691],[128.87963592,35.23929497],[128.87979123,35.23922687],[128.87992736,35.23913521],[128.88003907,35.23902353],[128.88012209,35.23889612],[128.88017321,35.23875786],[128.88019047,35.23861408]]]}"
6930448,"2024047","4825010800","48250002  ",경남 김해시2,경남 김해시 내동(경원교사거리 부근),5,9,0,6,3,0,128.871170921958,35.239046640773,"{""type"":""Polygon"",""coordinates"":[[[128.87206924,35.23884511],[128.87205198,35.23870133],[128.87200086,35.23856307],[128.87191784,35.23843565],[128.87180613,35.23832397],[128.87167,35.23823232],[128.87151469,35.23816421],[128.87134617,35.23812227],[128.87117092,35.23810811],[128.87099567,35.23812227],[128.87082715,35.23816421],[128.87067184,35.23823232],[128.87053572,35.23832397],[128.870424,35.23843565],[128.87034099,35.23856307],[128.87028987,35.23870133],[128.87027261,35.23884511],[128.87028987,35.23898889],[128.87034099,35.23912714],[128.870424,35.23925456],[128.87053572,35.23936624],[128.87067184,35.23945789],[128.87082715,35.239526],[128.87099567,35.23956794],[128.87117092,35.2395821],[128.87134617,35.23956794],[128.87151469,35.239526],[128.87167,35.23945789],[128.87180613,35.23936624],[128.87191784,35.23925456],[128.87200086,35.23912714],[128.87205198,35.23898889],[128.87206924,35.23884511]]]}"
6930544,"2024047","4825010700","48250003  ",경남 김해시3,경남 김해시 삼계동(다온약국 부근),5,7,0,5,1,1,128.867541184643,35.260846624235,"{""type"":""Polygon"",""coordinates"":[[[128.8684395,35.26064482],[128.86842224,35.26050108],[128.86837112,35.26036286],[128.86828811,35.26023548],[128.86817639,35.26012383],[128.86804026,35.2600322],[128.86788496,35.25996411],[128.86771644,35.25992218],[128.86754118,35.25990802],[128.86736593,35.25992218],[128.86719741,35.25996411],[128.86704211,35.2600322],[128.86690598,35.26012383],[128.86679426,35.26023548],[128.86671125,35.26036286],[128.86666013,35.26050108],[128.86664287,35.26064482],[128.86666013,35.26078856],[128.86671125,35.26092678],[128.86679426,35.26105416],[128.86690598,35.26116581],[128.86704211,35.26125744],[128.86719741,35.26132553],[128.86736593,35.26136745],[128.86754118,35.26138161],[128.86771644,35.26136745],[128.86788496,35.26132553],[128.86804026,35.26125744],[128.86817639,35.26116581],[128.86828811,35.26105416],[128.86837112,35.26092678],[128.86842224,35.26078856],[128.8684395,35.26064482]]]}"
6930446,"2024047","4825011800","48250004  ",경남 김해시4,경남 김해시 어방동(이모카사 부근),5,5,0,5,0,0,128.902098346359,35.238473161586,"{""type"":""Polygon"",""coordinates"":[[[128.90299666,35.23827164],[128.9029794,35.23812785],[128.90292828,35.2379896],[128.90284527,35.23786218],[128.90273355,35.2377505],[128.90259742,35.23765884],[128.90244212,35.23759073],[128.9022736,35.23754879],[128.90209835,35.23753463],[128.90192309,35.23754879],[128.90175458,35.23759073],[128.90159927,35.23765884],[128.90146314,35.2377505],[128.90135142,35.23786218],[128.90126841,35.2379896],[128.90121729,35.23812785],[128.90120003,35.23827164],[128.90121729,35.23841542],[128.90126841,35.23855367],[128.90135142,35.23868109],[128.90146314,35.23879277],[128.90159927,35.23888443],[128.90175458,35.23895253],[128.90192309,35.23899447],[128.90209835,35.23900863],[128.9022736,35.23899447],[128.90244212,35.23895253],[128.90259742,35.23888443],[128.90273355,35.23879277],[128.90284527,35.23868109],[128.90292828,35.23855367],[128.9029794,35.23841542],[128.90299666,35.23827164]]]}"
6930512,"2024047","4825010800","48250005  ",경남 김해시5,경남 김해시 내동(연지2교사거리 부근),4,9,0,4,4,1,128.868223756609,35.248520985101,"{""type"":""Polygon"",""coordinates"":[[[128.86912207,35.24831933],[128.86910481,35.24817557],[128.86905369,35.24803733],[128.86897068,35.24790993],[128.86885896,35.24779826],[128.86872283,35.24770662],[128.86856753,35.24763852],[128.86839901,35.24759658],[128.86822376,35.24758242],[128.8680485,35.24759658],[128.86787999,35.24763852],[128.86772468,35.24770662],[128.86758855,35.24779826],[128.86747683,35.24790993],[128.86739382,35.24803733],[128.8673427,35.24817557],[128.86732544,35.24831933],[128.8673427,35.2484631],[128.86739382,35.24860134],[128.86747683,35.24872874],[128.86758855,35.2488404],[128.86772468,35.24893205],[128.86787999,35.24900014],[128.8680485,35.24904208],[128.86822376,35.24905624],[128.86839901,35.24904208],[128.86856753,35.24900014],[128.86872283,35.24893205],[128.86885896,35.2488404],[128.86897068,35.24872874],[128.86905369,35.24860134],[128.86910481,35.2484631],[128.86912207,35.24831933]]]}"
6930379,"2024047","4825010700","48250006  ",경남 김해시6,경남 김해시 삼계동(샤브20 김해삼계점 부근),4,6,0,4,2,0,128.871559667451,35.262882074898,"{""type"":""Polygon"",""coordinates"":[[[128.87245798,35.26268024],[128.87244072,35.26253651],[128.8723896,35.26239829],[128.87230659,35.26227091],[128.87219487,35.26215926],[128.87205874,35.26206764],[128.87190344,35.26199955],[128.87173492,35.26195762],[128.87155967,35.26194347],[128.87138441,35.26195762],[128.8712159,35.26199955],[128.87106059,35.26206764],[128.87092446,35.26215926],[128.87081275,35.26227091],[128.87072973,35.26239829],[128.87067861,35.26253651],[128.87066135,35.26268024],[128.87067861,35.26282398],[128.87072973,35.2629622],[128.87081275,35.26308957],[128.87092446,35.26320122],[128.87106059,35.26329285],[128.8712159,35.26336093],[128.87138441,35.26340286],[128.87155967,35.26341702],[128.87173492,35.26340286],[128.87190344,35.26336093],[128.87205874,35.26329285],[128.87219487,35.26320122],[128.87230659,35.26308957],[128.8723896,35.2629622],[128.87244072,35.26282398],[128.87245798,35.26268024]]]}"
6930238,"2024047","4825013000","48250007  ",경남 김해시7,경남 김해시 관동동(덕정공원사거리 부근),4,5,0,4,1,0,128.799752759739,35.180494726719,"{""type"":""Polygon"",""coordinates"":[[[128.80065108,35.18029392],[128.80063381,35.18015004],[128.80058269,35.18001168],[128.80049968,35.17988417],[128.80038796,35.17977241],[128.80025184,35.17968069],[128.80009653,35.17961253],[128.79992801,35.17957056],[128.79975276,35.17955639],[128.79957751,35.17957056],[128.79940899,35.17961253],[128.79925368,35.17968069],[128.79911755,35.17977241],[128.79900584,35.17988417],[128.79892282,35.18001168],[128.79887171,35.18015004],[128.79885444,35.18029392],[128.79887171,35.18043781],[128.79892282,35.18057616],[128.79900584,35.18070367],[128.79911755,35.18081543],[128.79925368,35.18090715],[128.79940899,35.18097531],[128.79957751,35.18101728],[128.79975276,35.18103145],[128.79992801,35.18101728],[128.80009653,35.18097531],[128.80025184,35.18090715],[128.80038796,35.18081543],[128.80049968,35.18070367],[128.80058269,35.18057616],[128.80063381,35.18043781],[128.80065108,35.18029392]]]}"
6930452,"2024047","4825010900","48250008  ",경남 김해시8,경남 김해시 외동(헌터스 부근),4,5,0,4,1,0,128.848578331986,35.233314746636,"{""type"":""Polygon"",""coordinates"":[[[128.84947665,35.23311329],[128.84945939,35.23296949],[128.84940827,35.23283123],[128.84932525,35.2327038],[128.84921354,35.23259211],[128.84907741,35.23250045],[128.8489221,35.23243234],[128.84875358,35.2323904],[128.84857833,35.23237624],[128.84840308,35.2323904],[128.84823456,35.23243234],[128.84807925,35.23250045],[128.84794313,35.23259211],[128.84783141,35.2327038],[128.8477484,35.23283123],[128.84769728,35.23296949],[128.84768002,35.23311329],[128.84769728,35.23325708],[128.8477484,35.23339534],[128.84783141,35.23352276],[128.84794313,35.23363445],[128.84807925,35.23372611],[128.84823456,35.23379422],[128.84840308,35.23383617],[128.84857833,35.23385033],[128.84875358,35.23383617],[128.8489221,35.23379422],[128.84907741,35.23372611],[128.84921354,35.23363445],[128.84932525,35.23352276],[128.84940827,35.23339534],[128.84945939,35.23325708],[128.84947665,35.23311329]]]}"
6930257,"2024047","4825011800","48250009  ",경남 김해시9,경남 김해시 어방동(참편한약국 부근),4,4,0,4,0,0,128.904484231895,35.242542555587,"{""type"":""Polygon"",""coordinates"":[[[128.90538255,35.24234098],[128.90536529,35.2421972],[128.90531417,35.24205896],[128.90523115,35.24193154],[128.90511944,35.24181987],[128.90498331,35.24172822],[128.904828,35.24166011],[128.90465948,35.24161817],[128.90448423,35.24160401],[128.90430898,35.24161817],[128.90414046,35.24166011],[128.90398515,35.24172822],[128.90384903,35.24181987],[128.90373731,35.24193154],[128.9036543,35.24205896],[128.90360318,35.2421972],[128.90358592,35.24234098],[128.90360318,35.24248475],[128.9036543,35.242623],[128.90373731,35.24275041],[128.90384903,35.24286209],[128.90398515,35.24295374],[128.90414046,35.24302184],[128.90430898,35.24306378],[128.90448423,35.24307794],[128.90465948,35.24306378],[128.904828,35.24302184],[128.90498331,35.24295374],[128.90511944,35.24286209],[128.90523115,35.24275041],[128.90531417,35.242623],[128.90536529,35.24248475],[128.90538255,35.24234098]]]}"
6930308,"2024047","4825010900","48250010  ",경남 김해시10,경남 김해시 외동(한국1차사거리 부근),4,4,0,4,0,0,128.866269737766,35.232611405615,"{""type"":""Polygon"",""coordinates"":[[[128.86716805,35.23240995],[128.86715079,35.23226616],[128.86709967,35.23212789],[128.86701666,35.23200047],[128.86690494,35.23188878],[128.86676881,35.23179711],[128.86661351,35.231729],[128.86644499,35.23168706],[128.86626974,35.2316729],[128.86609449,35.23168706],[128.86592597,35.231729],[128.86577066,35.23179711],[128.86563453,35.23188878],[128.86552282,35.23200047],[128.8654398,35.23212789],[128.86538868,35.23226616],[128.86537142,35.23240995],[128.86538868,35.23255374],[128.8654398,35.23269201],[128.86552282,35.23281944],[128.86563453,35.23293113],[128.86577066,35.23302279],[128.86592597,35.2330909],[128.86609449,35.23313284],[128.86626974,35.233147],[128.86644499,35.23313284],[128.86661351,35.2330909],[128.86676881,35.23302279],[128.86690494,35.23293113],[128.86701666,35.23281944],[128.86709967,35.23269201],[128.86715079,35.23255374],[128.86716805,35.23240995]]]}"
6930323,"2024047","4831010900","48310001  ",경남 거제시1,경남 거제시 고현동(바우네나주곰탕 고현점 부근),4,5,1,4,0,0,128.620425612234,34.883632149470,"{""type"":""Polygon"",""coordinates"":[[[128.62132393,34.88343504],[128.62130667,34.88329062],[128.62125555,34.88315176],[128.62117253,34.88302378],[128.62106082,34.88291161],[128.62092469,34.88281955],[128.62076938,34.88275114],[128.62060086,34.88270902],[128.62042561,34.88269479],[128.62025036,34.88270902],[128.62008184,34.88275114],[128.61992654,34.88281955],[128.61979041,34.88291161],[128.61967869,34.88302378],[128.61959568,34.88315176],[128.61954456,34.88329062],[128.6195273,34.88343504],[128.61954456,34.88357945],[128.61959568,34.88371831],[128.61967869,34.88384629],[128.61979041,34.88395846],[128.61992654,34.88405052],[128.62008184,34.88411892],[128.62025036,34.88416105],[128.62042561,34.88417527],[128.62060086,34.88416105],[128.62076938,34.88411892],[128.62092469,34.88405052],[128.62106082,34.88395846],[128.62117253,34.88384629],[128.62125555,34.88371831],[128.62130667,34.88357945],[128.62132393,34.88343504]]]}"
6930251,"2024047","4831010800","48310002  ",경남 거제시2,경남 거제시 장평동(5번교차로 부근),4,6,0,4,2,0,128.617392186597,34.890816565394,"{""type"":""Polygon"",""coordinates"":[[[128.6182905,34.89061936],[128.61827324,34.89047496],[128.61822212,34.89033611],[128.61813911,34.89020814],[128.61802739,34.89009598],[128.61789126,34.89000393],[128.61773596,34.88993553],[128.61756744,34.88989341],[128.61739219,34.88987919],[128.61721693,34.88989341],[128.61704842,34.88993553],[128.61689311,34.89000393],[128.61675698,34.89009598],[128.61664526,34.89020814],[128.61656225,34.89033611],[128.61651113,34.89047496],[128.61649387,34.89061936],[128.61651113,34.89076376],[128.61656225,34.89090261],[128.61664526,34.89103058],[128.61675698,34.89114274],[128.61689311,34.89123479],[128.61704842,34.89130319],[128.61721693,34.89134531],[128.61739219,34.89135953],[128.61756744,34.89134531],[128.61773596,34.89130319],[128.61789126,34.89123479],[128.61802739,34.89114274],[128.61813911,34.89103058],[128.61822212,34.89090261],[128.61827324,34.89076376],[128.6182905,34.89061936]]]}"
6930356,"2024047","4831010900","48310003  ",경남 거제시3,경남 거제시 고현동(다사랑온누리약국 부근),4,5,0,4,1,0,128.625728860282,34.883348711366,"{""type"":""Polygon"",""coordinates"":[[[128.62662718,34.8831516],[128.62660991,34.88300719],[128.6265588,34.88286832],[128.62647578,34.88274034],[128.62636407,34.88262817],[128.62622794,34.88253611],[128.62607263,34.88246771],[128.62590411,34.88242558],[128.62572886,34.88241136],[128.62555361,34.88242558],[128.62538509,34.88246771],[128.62522978,34.88253611],[128.62509366,34.88262817],[128.62498194,34.88274034],[128.62489893,34.88286832],[128.62484781,34.88300719],[128.62483054,34.8831516],[128.62484781,34.88329601],[128.62489893,34.88343488],[128.62498194,34.88356286],[128.62509366,34.88367503],[128.62522978,34.88376709],[128.62538509,34.88383549],[128.62555361,34.88387762],[128.62572886,34.88389184],[128.62590411,34.88387762],[128.62607263,34.88383549],[128.62622794,34.88376709],[128.62636407,34.88367503],[128.62647578,34.88356286],[128.6265588,34.88343488],[128.62660991,34.88329601],[128.62662718,34.8831516]]]}"
6930321,"2024047","4831010800","48310004  ",경남 거제시4,경남 거제시 장평동(바다이야기 부근),4,5,0,4,1,0,128.611145302831,34.893306928889,"{""type"":""Polygon"",""coordinates"":[[[128.61204362,34.8931097],[128.61202636,34.8929653],[128.61197524,34.89282645],[128.61189222,34.89269849],[128.61178051,34.89258633],[128.61164438,34.89249428],[128.61148907,34.89242588],[128.61132056,34.89238376],[128.6111453,34.89236954],[128.61097005,34.89238376],[128.61080153,34.89242588],[128.61064623,34.89249428],[128.6105101,34.89258633],[128.61039838,34.89269849],[128.61031537,34.89282645],[128.61026425,34.8929653],[128.61024699,34.8931097],[128.61026425,34.89325409],[128.61031537,34.89339294],[128.61039838,34.8935209],[128.6105101,34.89363306],[128.61064623,34.89372511],[128.61080153,34.8937935],[128.61097005,34.89383562],[128.6111453,34.89384984],[128.61132056,34.89383562],[128.61148907,34.8937935],[128.61164438,34.89372511],[128.61178051,34.89363306],[128.61189222,34.8935209],[128.61197524,34.89339294],[128.61202636,34.89325409],[128.61204362,34.8931097]]]}"
6930230,"2024047","4833025324","48330001  ",경남 양산시1,경남 양산시 물금읍(2762-5 부근),5,9,0,6,3,0,129.007073673735,35.320126003187,"{""type"":""Polygon"",""coordinates"":[[[129.00797199,35.31992346],[129.00795473,35.31977982],[129.00790361,35.31964171],[129.0078206,35.31951442],[129.00770888,35.31940285],[129.00757275,35.31931129],[129.00741744,35.31924325],[129.00724893,35.31920135],[129.00707367,35.31918721],[129.00689842,35.31920135],[129.0067299,35.31924325],[129.0065746,35.31931129],[129.00643847,35.31940285],[129.00632675,35.31951442],[129.00624374,35.31964171],[129.00619262,35.31977982],[129.00617536,35.31992346],[129.00619262,35.32006709],[129.00624374,35.32020521],[129.00632675,35.3203325],[129.00643847,35.32044407],[129.0065746,35.32053563],[129.0067299,35.32060366],[129.00689842,35.32064556],[129.00707367,35.32065971],[129.00724893,35.32064556],[129.00741744,35.32060366],[129.00757275,35.32053563],[129.00770888,35.32044407],[129.0078206,35.3203325],[129.00790361,35.32020521],[129.00795473,35.32006709],[129.00797199,35.31992346]]]}"
6930307,"2024047","4833025324","48330002  ",경남 양산시2,경남 양산시 물금읍(대게향 부근),4,5,1,3,1,0,129.013225089338,35.324317728720,"{""type"":""Polygon"",""coordinates"":[[[129.0141234,35.32411513],[129.01410614,35.32397151],[129.01405502,35.3238334],[129.01397201,35.32370611],[129.01386029,35.32359455],[129.01372417,35.32350299],[129.01356886,35.32343496],[129.01340034,35.32339306],[129.01322509,35.32337892],[129.01304984,35.32339306],[129.01288132,35.32343496],[129.01272601,35.32350299],[129.01258988,35.32359455],[129.01247817,35.32370611],[129.01239515,35.3238334],[129.01234403,35.32397151],[129.01232677,35.32411513],[129.01234403,35.32425876],[129.01239515,35.32439687],[129.01247817,35.32452415],[129.01258988,35.32463571],[129.01272601,35.32472727],[129.01288132,35.3247953],[129.01304984,35.32483719],[129.01322509,35.32485134],[129.01340034,35.32483719],[129.01356886,35.3247953],[129.01372417,35.32472727],[129.01386029,35.32463571],[129.01397201,35.32452415],[129.01405502,35.32439687],[129.01410614,35.32425876],[129.0141234,35.32411513]]]}"
